Device_Major_Number,Device_Minor_Number,CPU_Core_ID,Record_ID,Timestamp_nanoseconds,ProcessID,Trace_Action,OperationType,SectorNumber,IO_Size,ProcessName
259,2,10,531,0.635371810,4116,D,RS,962985392,256,[java]
259,2,5,600,0.635634619,4121,D,RS,733216552,216,[java]
259,2,5,601,0.635635586,4121,D,RS,733348280,40,[java]
259,2,3,542,0.635763933,4124,D,RS,208797032,256,[java]
259,2,12,571,0.635845432,4117,D,RS,238419376,256,[java]
259,2,15,360,0.635958380,4119,D,RS,248905072,256,[java]
259,2,4,590,0.636043654,4110,D,RS,637926840,256,[java]
259,2,1,334,0.636170246,4122,D,RS,165543304,256,[java]
259,2,8,566,0.636264899,4114,D,RS,101055928,256,[java]
259,2,2,623,0.636287054,4109,D,RS,189136304,256,[java]
259,2,11,571,0.636457441,4111,D,RS,645791160,256,[java]
259,2,0,744,0.636515681,4112,D,RS,184942008,256,[java]
259,2,9,558,0.636794375,4113,D,RS,732560672,256,[java]
259,2,7,532,0.637052630,4120,D,RS,804650416,256,[java]
259,2,6,536,0.637238887,4118,D,RS,148766056,256,[java]
259,2,13,391,0.637468111,4123,D,RS,625868208,256,[java]
259,2,10,537,0.637585829,4116,D,RS,171048376,256,[java]
259,2,5,608,0.637847418,4121,D,RS,638320368,256,[java]
259,2,3,548,0.637960401,4124,D,RS,336985520,256,[java]
259,2,12,577,0.638041067,4117,D,RS,21888376,256,[java]
259,2,27,360,0.638099544,4115,D,RS,216923576,256,[java]
259,2,4,596,0.638258501,4110,D,RS,506068272,256,[java]
259,2,2,629,0.638519751,4109,D,RS,808844720,256,[java]
259,2,8,575,0.638520137,4114,D,RS,440925976,232,[java]
259,2,8,576,0.638521240,4114,D,RS,441595424,24,[java]
259,2,11,577,0.638656590,4111,D,RS,990510424,256,[java]
259,2,0,750,0.638720847,4112,D,RS,701365688,256,[java]
259,2,9,564,0.639013126,4113,D,RS,382467808,256,[java]
259,2,7,538,0.639276474,4120,D,RS,916848048,256,[java]
259,2,15,366,0.639349710,4119,D,RS,825461936,256,[java]
259,2,6,542,0.639458059,4118,D,RS,413793712,256,[java]
259,2,1,340,0.639593580,4122,D,RS,922615216,256,[java]
259,2,10,543,0.639816858,4116,D,RS,131726776,256,[java]
259,2,5,617,0.640073512,4121,D,RS,617086728,248,[java]
259,2,5,618,0.640073984,4121,D,RS,617218488,8,[java]
259,2,3,554,0.640158635,4124,D,RS,860224944,256,[java]
259,2,12,586,0.640269438,4117,D,RS,805830408,248,[java]
259,2,12,587,0.640270049,4117,D,RS,806061000,8,[java]
259,2,4,602,0.640468856,4110,D,RS,314178872,256,[java]
259,2,2,635,0.640733817,4109,D,RS,186514864,256,[java]
259,2,8,583,0.640760744,4114,D,RS,560467376,256,[java]
259,2,13,397,0.640936666,4123,D,RS,23029928,256,[java]
259,2,11,583,0.640936768,4111,D,RS,706182944,256,[java]
259,2,8,589,0.640958057,4114,D,RS,511049136,256,[java]
259,2,0,756,0.640972244,4112,D,RS,934935984,256,[java]
259,2,9,570,0.641241840,4113,D,RS,933625264,256,[java]
259,2,7,544,0.641541321,4120,D,RS,945244368,256,[java]
259,2,27,366,0.641561549,4115,D,RS,607519888,256,[java]
259,2,6,548,0.641692662,4118,D,RS,872283568,256,[java]
259,2,10,549,0.642052451,4116,D,RS,742260144,256,[java]
259,2,5,625,0.642308189,4121,D,RS,492436912,256,[java]
259,2,5,630,0.642311684,4121,D,RS,492437936,8,[java]
259,2,12,594,0.642465585,4117,D,RS,155385520,256,[java]
259,2,5,637,0.642488980,4121,D,RS,492437856,80,[java]
259,2,4,608,0.642697772,4110,D,RS,814373368,256,[java]
259,2,15,372,0.642743600,4119,D,RS,464255168,256,[java]
259,2,1,346,0.643018165,4122,D,RS,748813600,256,[java]
259,2,0,762,0.643216708,4112,D,RS,5635360,256,[java]
259,2,8,595,0.643252348,4114,D,RS,772406072,256,[java]
259,2,9,576,0.643474472,4113,D,RS,181271984,256,[java]
259,2,6,554,0.643899278,4118,D,RS,7781776,256,[java]
259,2,10,555,0.644306265,4116,D,RS,827456952,256,[java]
259,2,13,403,0.644356071,4123,D,RS,525466912,256,[java]
259,2,3,560,0.644636067,4124,D,RS,265289432,256,[java]
259,2,12,600,0.644721092,4117,D,RS,123862448,256,[java]
259,2,4,614,0.645020773,4110,D,RS,611188144,256,[java]
259,2,27,372,0.645043843,4115,D,RS,361627064,256,[java]
259,2,2,641,0.645169619,4109,D,RS,903478552,256,[java]
259,2,11,589,0.645483309,4111,D,RS,463076792,256,[java]
259,2,8,601,0.645494612,4114,D,RS,298712496,256,[java]
259,2,7,550,0.645995995,4120,D,RS,18742704,256,[java]
259,2,6,560,0.646125450,4118,D,RS,851049912,256,[java]
259,2,1,352,0.646429795,4122,D,RS,968228160,256,[java]
259,2,10,561,0.646533070,4116,D,RS,666500528,256,[java]
259,2,3,566,0.646885400,4124,D,RS,136183216,256,[java]
259,2,12,606,0.646942511,4117,D,RS,320732592,256,[java]
259,2,12,611,0.646991632,4117,D,RS,320733248,256,[java]
259,2,5,643,0.647023792,4121,D,RS,865729968,256,[java]
259,2,12,618,0.647191915,4117,D,RS,320733504,104,[java]
259,2,2,647,0.647385356,4109,D,RS,719977912,256,[java]
259,2,0,768,0.647651921,4112,D,RS,268828088,256,[java]
259,2,8,607,0.647783858,4114,D,RS,527302072,256,[java]
259,2,11,595,0.647795754,4111,D,RS,835552992,256,[java]
259,2,13,409,0.647817995,4123,D,RS,348519856,256,[java]
259,2,9,582,0.647878130,4113,D,RS,181009848,256,[java]
259,2,7,556,0.648226450,4120,D,RS,207224240,256,[java]
259,2,27,378,0.648492337,4115,D,RS,686685616,256,[java]
259,2,10,567,0.648719559,4116,D,RS,251264432,256,[java]
259,2,3,572,0.649115042,4124,D,RS,960888240,256,[java]
259,2,4,620,0.649461459,4110,D,RS,363199920,256,[java]
259,2,12,624,0.649466475,4117,D,RS,161873328,256,[java]
259,2,2,653,0.649593037,4109,D,RS,718142896,256,[java]
259,2,15,378,0.649628109,4119,D,RS,49937840,256,[java]
259,2,1,358,0.649848849,4122,D,RS,992869808,256,[java]
259,2,1,363,0.649854883,4122,D,RS,992870832,8,[java]
259,2,0,774,0.649865581,4112,D,RS,616955216,256,[java]
259,2,1,370,0.650019075,4122,D,RS,992870408,8,[java]
259,2,11,601,0.650051136,4111,D,RS,999685552,256,[java]
259,2,1,376,0.650091830,4122,D,RS,992870400,8,[java]
259,2,9,588,0.650118995,4113,D,RS,979265312,256,[java]
259,2,1,382,0.650235909,4122,D,RS,992870416,256,[java]
259,2,1,388,0.650440139,4122,D,RS,992870672,160,[java]
259,2,6,569,0.650544160,4118,D,RS,225443648,192,[java]
259,2,6,570,0.650545033,4118,D,RS,225575344,64,[java]
259,2,10,573,0.650941408,4116,D,RS,31642328,256,[java]
259,2,13,415,0.651249357,4123,D,RS,124124600,256,[java]
259,2,3,578,0.651341307,4124,D,RS,200986976,256,[java]
259,2,4,626,0.651711786,4110,D,RS,973733296,256,[java]
259,2,12,630,0.651719394,4117,D,RS,969276856,256,[java]
259,2,2,662,0.651860062,4109,D,RS,137887560,184,[java]
259,2,2,663,0.651860930,4109,D,RS,138019256,72,[java]
259,2,27,384,0.651875795,4115,D,RS,370824392,256,[java]
259,2,8,613,0.652204727,4114,D,RS,676199856,256,[java]
259,2,11,607,0.652309086,4111,D,RS,666762672,256,[java]
259,2,9,594,0.652346034,4113,D,RS,41287088,256,[java]
259,2,7,562,0.652617069,4120,D,RS,949921872,256,[java]
259,2,15,384,0.652722732,4119,D,RS,677248440,256,[java]
259,2,6,577,0.652789722,4118,D,RS,735706544,256,[java]
259,2,10,579,0.653204061,4116,D,RS,173276928,256,[java]
259,2,5,649,0.653624631,4121,D,RS,375782832,256,[java]
259,2,4,632,0.653958247,4110,D,RS,939208768,256,[java]
259,2,12,636,0.653997092,4117,D,RS,938081480,256,[java]
259,2,0,780,0.654309203,4112,D,RS,816971192,256,[java]
259,2,8,619,0.654427849,4114,D,RS,397016496,256,[java]
259,2,9,600,0.654527297,4113,D,RS,144076328,256,[java]
259,2,11,616,0.654566089,4111,D,RS,236126208,8,[java]
259,2,11,617,0.654567474,4111,D,RS,266338056,248,[java]
259,2,13,421,0.654706217,4123,D,RS,380239288,256,[java]
259,2,7,568,0.654822636,4120,D,RS,305003960,256,[java]
259,2,6,583,0.654999653,4118,D,RS,49282744,256,[java]
259,2,10,585,0.655422830,4116,D,RS,366083512,256,[java]
259,2,5,655,0.655873207,4121,D,RS,338820536,256,[java]
259,2,4,638,0.656223470,4110,D,RS,797572528,256,[java]
259,2,12,642,0.656257019,4117,D,RS,710668888,256,[java]
259,2,2,670,0.656367624,4109,D,RS,375258552,256,[java]
259,2,0,786,0.656591726,4112,D,RS,185990584,256,[java]
259,2,8,625,0.656697810,4114,D,RS,749862320,256,[java]
259,2,11,624,0.656835291,4111,D,RS,313769080,256,[java]
259,2,7,574,0.657055160,4120,D,RS,842923440,256,[java]
259,2,6,589,0.657238285,4118,D,RS,496500216,256,[java]
259,2,10,591,0.657683053,4116,D,RS,203029944,256,[java]
259,2,3,584,0.658118001,4124,D,RS,859176376,256,[java]
259,2,5,661,0.658134989,4121,D,RS,832482288,256,[java]
259,2,13,427,0.658184355,4123,D,RS,471203256,256,[java]
259,2,12,648,0.658492464,4117,D,RS,354024880,256,[java]
259,2,27,390,0.658704563,4115,D,RS,73530808,256,[java]
259,2,0,792,0.658816094,4112,D,RS,504233392,256,[java]
259,2,8,631,0.658932446,4114,D,RS,652082608,256,[java]
259,2,9,606,0.659005080,4113,D,RS,708008168,256,[java]
259,2,11,630,0.659095958,4111,D,RS,965169040,256,[java]
259,2,7,580,0.659297136,4120,D,RS,278265264,256,[java]
259,2,6,595,0.659462340,4118,D,RS,914750896,256,[java]
259,2,15,390,0.659568871,4119,D,RS,712113584,256,[java]
259,2,10,597,0.659951006,4116,D,RS,216792760,256,[java]
259,2,5,667,0.660362034,4121,D,RS,749338032,256,[java]
259,2,3,590,0.660366953,4124,D,RS,474356856,256,[java]
259,2,12,654,0.660716993,4117,D,RS,709230008,256,[java]
259,2,2,676,0.660780192,4109,D,RS,366607800,256,[java]
259,2,0,798,0.661051153,4112,D,RS,358481272,256,[java]
259,2,8,637,0.661146554,4114,D,RS,100887520,256,[java]
259,2,1,394,0.661188133,4122,D,RS,674626992,256,[java]
259,2,9,612,0.661217807,4113,D,RS,283508080,256,[java]
259,2,11,636,0.661279753,4111,D,RS,863370672,256,[java]
259,2,7,586,0.661499999,4120,D,RS,616431024,256,[java]
259,2,13,436,0.661665943,4123,D,RS,452198232,168,[java]
259,2,6,601,0.661667651,4118,D,RS,255458744,256,[java]
259,2,13,437,0.661667702,4123,D,RS,452329912,88,[java]
259,2,27,396,0.662108188,4115,D,RS,522321336,256,[java]
259,2,10,603,0.662146711,4116,D,RS,396361432,256,[java]
259,2,5,673,0.662558901,4121,D,RS,246021560,256,[java]
259,2,3,596,0.662589416,4124,D,RS,337101088,256,[java]
259,2,4,644,0.662821892,4110,D,RS,966655256,256,[java]
259,2,12,660,0.662903523,4117,D,RS,43515552,256,[java]
259,2,2,682,0.663012462,4109,D,RS,806223280,256,[java]
259,2,0,807,0.663272145,4112,D,RS,360709984,160,[java]
259,2,0,808,0.663273016,4112,D,RS,360907448,96,[java]
259,2,8,643,0.663395660,4114,D,RS,238157240,256,[java]
259,2,9,618,0.663429347,4113,D,RS,752483768,256,[java]
259,2,11,642,0.663519674,4111,D,RS,733609400,256,[java]
259,2,7,592,0.663728034,4120,D,RS,875167072,256,[java]
259,2,6,607,0.663888761,4118,D,RS,405667248,256,[java]
259,2,1,400,0.664619717,4122,D,RS,759823800,256,[java]
259,2,3,602,0.664823699,4124,D,RS,776600872,256,[java]
259,2,4,650,0.665029030,4110,D,RS,244186552,256,[java]
259,2,12,666,0.665159656,4117,D,RS,790756792,256,[java]
259,2,2,688,0.665293136,4109,D,RS,550108600,256,[java]
259,2,0,818,0.665567299,4112,D,RS,100860560,40,[java]
259,2,0,819,0.665568454,4112,D,RS,102760232,216,[java]
259,2,27,402,0.665578985,4115,D,RS,745930088,256,[java]
259,2,8,649,0.665627352,4114,D,RS,678034768,256,[java]
259,2,9,624,0.665656842,4113,D,RS,611974576,256,[java]
259,2,11,648,0.665749574,4111,D,RS,680394024,256,[java]
259,2,7,598,0.665920219,4120,D,RS,550370680,256,[java]
259,2,6,613,0.666111974,4118,D,RS,332791224,256,[java]
259,2,15,396,0.666444246,4119,D,RS,220982392,256,[java]
259,2,10,609,0.666622991,4116,D,RS,518127016,256,[java]
259,2,5,682,0.667030123,4121,D,RS,964165416,216,[java]
259,2,5,683,0.667030908,4121,D,RS,964559288,40,[java]
259,2,3,608,0.667080001,4124,D,RS,220331448,256,[java]
259,2,4,659,0.667266683,4110,D,RS,830996272,208,[java]
259,2,4,660,0.667267547,4110,D,RS,831127984,48,[java]
259,2,12,675,0.667418859,4117,D,RS,341573456,176,[java]
259,2,12,676,0.667419735,4117,D,RS,341752608,80,[java]
259,2,2,694,0.667552173,4109,D,RS,132775352,256,[java]
259,2,0,826,0.667782922,4112,D,RS,995229112,256,[java]
259,2,8,655,0.667843085,4114,D,RS,458882488,256,[java]
259,2,11,654,0.668012884,4111,D,RS,965037520,256,[java]
259,2,1,406,0.668057059,4122,D,RS,917432496,256,[java]
259,2,7,604,0.668147594,4120,D,RS,273284536,256,[java]
259,2,13,444,0.668641750,4123,D,RS,458096056,256,[java]
259,2,10,615,0.668859332,4116,D,RS,846331320,256,[java]
259,2,27,408,0.668957694,4115,D,RS,640607056,256,[java]
259,2,5,690,0.669268280,4121,D,RS,48889264,256,[java]
259,2,3,614,0.669344510,4124,D,RS,870565376,256,[java]
259,2,4,667,0.669519351,4110,D,RS,624557496,256,[java]
259,2,11,660,0.669528496,4111,D,RS,3538360,256,[java]
259,2,12,683,0.669646235,4117,D,RS,465173944,256,[java]
259,2,2,700,0.669805369,4109,D,RS,476708272,256,[java]
259,2,15,402,0.669884305,4119,D,RS,813301176,256,[java]
259,2,0,832,0.670054939,4112,D,RS,173145416,256,[java]
259,2,0,837,0.670061530,4112,D,RS,173146008,8,[java]
259,2,9,630,0.670114879,4113,D,RS,55442872,256,[java]
259,2,8,661,0.670119865,4114,D,RS,428998064,256,[java]
259,2,7,610,0.670408985,4120,D,RS,390987192,256,[java]
259,2,6,619,0.670539370,4118,D,RS,782105840,256,[java]
259,2,10,621,0.671099837,4116,D,RS,184155576,256,[java]
259,2,5,696,0.671487910,4121,D,RS,592313784,256,[java]
259,2,1,412,0.671517420,4122,D,RS,874422064,256,[java]
259,2,3,620,0.671567288,4124,D,RS,464387464,256,[java]
259,2,11,666,0.671798279,4111,D,RS,525860584,256,[java]
259,2,4,673,0.671800323,4110,D,RS,929168816,256,[java]
259,2,12,689,0.671866329,4117,D,RS,896007896,256,[java]
259,2,13,450,0.672103585,4123,D,RS,202243512,256,[java]
259,2,13,455,0.672108672,4123,D,RS,202244536,8,[java]
259,2,13,462,0.672232178,4123,D,RS,202244104,8,[java]
259,2,13,468,0.672290055,4123,D,RS,202244096,8,[java]
259,2,27,414,0.672321657,4115,D,RS,681514688,256,[java]
259,2,9,636,0.672361151,4113,D,RS,258866616,256,[java]
259,2,8,667,0.672377926,4114,D,RS,623339744,256,[java]
259,2,0,844,0.672391343,4112,D,RS,991821240,256,[java]
259,2,13,474,0.672394194,4123,D,RS,202244112,256,[java]
259,2,7,616,0.672631519,4120,D,RS,325713336,256,[java]
259,2,13,480,0.672659131,4123,D,RS,202244368,168,[java]
259,2,6,625,0.672739421,4118,D,RS,86640248,256,[java]
259,2,6,630,0.672843838,4118,D,RS,52690464,256,[java]
259,2,15,408,0.673310679,4119,D,RS,786946272,256,[java]
259,2,10,627,0.673338635,4116,D,RS,9682800,256,[java]
259,2,5,702,0.673706736,4121,D,RS,217710008,256,[java]
259,2,3,626,0.673792279,4124,D,RS,993656240,256,[java]
259,2,11,672,0.674032445,4111,D,RS,186646096,256,[java]
259,2,12,695,0.674098044,4117,D,RS,55180728,256,[java]
259,2,9,642,0.674587907,4113,D,RS,120716720,256,[java]
259,2,8,673,0.674659625,4114,D,RS,667286968,256,[java]
259,2,0,850,0.674660836,4112,D,RS,131988920,256,[java]
259,2,7,622,0.674854177,4120,D,RS,102104496,256,[java]
259,2,1,418,0.674967516,4122,D,RS,654179768,256,[java]
259,2,6,637,0.675077581,4118,D,RS,167378360,256,[java]
259,2,10,633,0.675582731,4116,D,RS,658111920,256,[java]
259,2,27,420,0.675622556,4115,D,RS,927595840,256,[java]
259,2,5,708,0.675934605,4121,D,RS,493747640,256,[java]
259,2,3,635,0.676009675,4124,D,RS,82505832,160,[java]
259,2,3,636,0.676010531,4124,D,RS,82506000,88,[java]
259,2,11,678,0.676306971,4111,D,RS,551527296,256,[java]
259,2,13,486,0.676324952,4123,D,RS,667549112,256,[java]
259,2,12,701,0.676339559,4117,D,RS,823365264,256,[java]
259,2,15,414,0.676740568,4119,D,RS,735968696,256,[java]
259,2,9,648,0.676857629,4113,D,RS,812548768,256,[java]
259,2,8,679,0.676916625,4114,D,RS,758775216,256,[java]
259,2,7,628,0.677065006,4120,D,RS,330169784,256,[java]
259,2,3,643,0.677117041,4124,D,RS,330846248,256,[java]
259,2,6,643,0.677297296,4118,D,RS,987626928,256,[java]
259,2,3,649,0.677507379,4124,D,RS,719715768,256,[java]
259,2,5,714,0.678146515,4121,D,RS,376831416,256,[java]
259,2,11,684,0.678526849,4111,D,RS,638451128,256,[java]
259,2,12,707,0.678542700,4117,D,RS,421920184,256,[java]
259,2,2,706,0.678651595,4109,D,RS,716570040,256,[java]
259,2,9,654,0.679087231,4113,D,RS,333315512,256,[java]
259,2,0,856,0.679118563,4112,D,RS,315489552,256,[java]
259,2,8,685,0.679147811,4114,D,RS,742588088,256,[java]
259,2,7,634,0.679287926,4120,D,RS,758379864,256,[java]
259,2,6,649,0.679519537,4118,D,RS,804199952,256,[java]
259,2,3,655,0.679744982,4124,D,RS,136707504,256,[java]
259,2,13,492,0.679777529,4123,D,RS,905838008,256,[java]
259,2,10,639,0.679989335,4116,D,RS,456785328,256,[java]
259,2,15,420,0.680140068,4119,D,RS,480378288,256,[java]
259,2,5,720,0.680359464,4121,D,RS,39714224,256,[java]
259,2,12,713,0.680744829,4117,D,RS,763755816,256,[java]
259,2,11,690,0.680766332,4111,D,RS,694812088,256,[java]
259,2,2,712,0.680875135,4109,D,RS,216661432,256,[java]
259,2,9,660,0.681297789,4113,D,RS,107609528,256,[java]
259,2,0,862,0.681311605,4112,D,RS,292421040,256,[java]
259,2,8,691,0.681351586,4114,D,RS,972160440,256,[java]
259,2,7,640,0.681501223,4120,D,RS,513670584,256,[java]
259,2,1,424,0.681760235,4122,D,RS,38403512,256,[java]
259,2,3,661,0.681964261,4124,D,RS,198311224,256,[java]
259,2,10,645,0.682192780,4116,D,RS,88276544,256,[java]
259,2,27,426,0.682398071,4115,D,RS,698219936,256,[java]
259,2,5,726,0.682550628,4121,D,RS,584973752,256,[java]
259,2,12,719,0.682988144,4117,D,RS,506854840,256,[java]
259,2,11,696,0.682996129,4111,D,RS,41024952,256,[java]
259,2,2,718,0.683093312,4109,D,RS,600230520,256,[java]
259,2,13,498,0.683181726,4123,D,RS,2227640,256,[java]
259,2,15,426,0.683601455,4119,D,RS,254410160,256,[java]
259,2,9,666,0.683601944,4113,D,RS,948829624,256,[java]
259,2,9,671,0.683605587,4113,D,RS,948830648,8,[java]
259,2,0,868,0.683624325,4112,D,RS,66190768,256,[java]
259,2,8,697,0.683630208,4114,D,RS,549650104,256,[java]
259,2,7,646,0.683708441,4120,D,RS,274333104,256,[java]
259,2,9,678,0.683790564,4113,D,RS,948830216,8,[java]
259,2,9,684,0.683872557,4113,D,RS,948830224,256,[java]
259,2,6,655,0.683947300,4118,D,RS,955645368,256,[java]
259,2,9,690,0.684034420,4113,D,RS,948830480,168,[java]
259,2,10,651,0.684390894,4116,D,RS,76414392,256,[java]
259,2,4,679,0.685088010,4110,D,RS,529137016,256,[java]
259,2,1,430,0.685208760,4122,D,RS,413531576,256,[java]
259,2,12,725,0.685209443,4117,D,RS,120192440,256,[java]
259,2,11,702,0.685235223,4111,D,RS,975568312,256,[java]
259,2,2,724,0.685297274,4109,D,RS,733875272,256,[java]
259,2,27,432,0.685790523,4115,D,RS,279838080,256,[java]
259,2,0,874,0.685870987,4112,D,RS,111134016,256,[java]
259,2,8,703,0.685903643,4114,D,RS,854457776,256,[java]
259,2,8,708,0.685907796,4114,D,RS,854458800,8,[java]
259,2,7,652,0.685920915,4120,D,RS,286719328,256,[java]
259,2,8,715,0.686062127,4114,D,RS,854458368,8,[java]
259,2,8,721,0.686200139,4114,D,RS,854458376,256,[java]
259,2,9,696,0.686347776,4113,D,RS,553844400,256,[java]
259,2,8,727,0.686384718,4114,D,RS,854458632,168,[java]
259,2,3,667,0.686387634,4124,D,RS,119406000,256,[java]
259,2,10,657,0.686620224,4116,D,RS,568982960,256,[java]
259,2,13,504,0.686636117,4123,D,RS,128373648,256,[java]
259,2,5,732,0.686965749,4121,D,RS,809106664,256,[java]
259,2,15,432,0.687037578,4119,D,RS,595459512,256,[java]
259,2,4,685,0.687280028,4110,D,RS,54722128,256,[java]
259,2,12,731,0.687422467,4117,D,RS,931528120,256,[java]
259,2,12,736,0.687426600,4117,D,RS,931529144,8,[java]
259,2,11,708,0.687471960,4111,D,RS,42597680,256,[java]
259,2,2,730,0.687531492,4109,D,RS,323616176,256,[java]
259,2,12,742,0.687541246,4117,D,RS,931528712,8,[java]
259,2,12,749,0.687723008,4117,D,RS,931528720,256,[java]
259,2,12,755,0.687906808,4117,D,RS,931528976,168,[java]
259,2,0,880,0.688091731,4112,D,RS,987102648,256,[java]
259,2,0,885,0.688095241,4112,D,RS,987103672,8,[java]
259,2,7,658,0.688128170,4120,D,RS,909770160,256,[java]
259,2,7,663,0.688131644,4120,D,RS,909771184,8,[java]
259,2,0,892,0.688229586,4112,D,RS,987103240,8,[java]
259,2,7,669,0.688295984,4120,D,RS,909770760,8,[java]
259,2,6,661,0.688364680,4118,D,RS,168426928,256,[java]
259,2,0,898,0.688379618,4112,D,RS,987103248,256,[java]
259,2,7,676,0.688433222,4120,D,RS,909770752,8,[java]
259,2,9,702,0.688556390,4113,D,RS,968490264,256,[java]
259,2,0,904,0.688562502,4112,D,RS,987103504,168,[java]
259,2,7,682,0.688610591,4120,D,RS,909770768,256,[java]
259,2,3,673,0.688617938,4124,D,RS,211156400,256,[java]
259,2,1,436,0.688658479,4122,D,RS,83754424,256,[java]
259,2,8,733,0.688706119,4114,D,RS,53870008,256,[java]
259,2,8,738,0.688709525,4114,D,RS,53871032,8,[java]
259,2,10,663,0.688838503,4116,D,RS,5217296,256,[java]
259,2,8,744,0.688872959,4114,D,RS,53870600,8,[java]
259,2,7,688,0.688880523,4120,D,RS,909771024,160,[java]
259,2,8,751,0.688942794,4114,D,RS,53870592,8,[java]
259,2,8,757,0.689040940,4114,D,RS,53870608,256,[java]
259,2,5,738,0.689208490,4121,D,RS,999423416,256,[java]
259,2,5,743,0.689212060,4121,D,RS,999424440,8,[java]
259,2,8,763,0.689229696,4114,D,RS,53870864,168,[java]
259,2,27,438,0.689234445,4115,D,RS,406231992,256,[java]
259,2,5,750,0.689335313,4121,D,RS,999424008,8,[java]
259,2,5,756,0.689456839,4121,D,RS,999424000,8,[java]
259,2,4,691,0.689494301,4110,D,RS,956497592,256,[java]
259,2,4,696,0.689498484,4110,D,RS,956498616,8,[java]
259,2,5,762,0.689542125,4121,D,RS,999424016,256,[java]
259,2,4,702,0.689616732,4110,D,RS,956498184,8,[java]
259,2,11,714,0.689652587,4111,D,RS,182844856,256,[java]
259,2,4,709,0.689696910,4110,D,RS,956498176,8,[java]
259,2,2,736,0.689761974,4109,D,RS,248118680,256,[java]
259,2,5,768,0.689801211,4121,D,RS,999424272,168,[java]
259,2,4,715,0.689889676,4110,D,RS,956498192,256,[java]
259,2,13,510,0.690088811,4123,D,RS,495844792,256,[java]
259,2,4,721,0.690095180,4110,D,RS,956498448,168,[java]
259,2,12,761,0.690216595,4117,D,RS,34733496,256,[java]
259,2,15,438,0.690424774,4119,D,RS,827194808,256,[java]
259,2,15,443,0.690430387,4119,D,RS,827195832,8,[java]
259,2,6,667,0.690586477,4118,D,RS,798358968,256,[java]
259,2,6,672,0.690589938,4118,D,RS,798359992,8,[java]
